Year,Month,Day,Hour,Minute,DNI,DNI(KWH)
2019,10,8,7,30,671,0.671
2019,10,8,8,30,822,0.822
2019,10,8,9,30,893,0.893
2019,10,8,10,30,930,0.93
2019,10,8,11,30,943,0.943
2019,10,8,12,30,938,0.938
2019,10,8,13,30,914,0.914
2019,10,8,14,30,871,0.871
2019,10,8,15,30,789,0.789
2019,10,8,16,30,609,0.609
2019,10,8,17,30,110,0.11
2019,10,8,18,30,0,0.0
2019,10,8,19,30,0,0.0
2019,10,8,20,30,0,0.0
2019,10,8,21,30,0,0.0
2019,10,8,22,30,0,0.0
2019,10,8,23,30,0,0.0
2019,10,9,0,30,0,0.0
2019,10,9,1,30,0,0.0
2019,10,9,2,30,0,0.0
2019,10,9,3,30,0,0.0
2019,10,9,4,30,0,0.0
2019,10,9,5,30,0,0.0
2019,10,9,6,30,248,0.248
2019,10,9,7,30,655,0.655
2019,10,9,8,30,806,0.806
2019,10,9,9,30,874,0.874
2019,10,9,10,30,537,0.537
2019,10,9,11,30,320,0.32
2019,10,9,12,30,183,0.183
2019,10,9,13,30,114,0.114
2019,10,9,14,30,99,0.099
2019,10,9,15,30,73,0.073
2019,10,9,16,30,0,0.0
2019,10,9,17,30,18,0.018
2019,10,9,18,30,0,0.0
2019,10,9,19,30,0,0.0
2019,10,9,20,30,0,0.0
2019,10,9,21,30,0,0.0
2019,10,9,22,30,0,0.0
2019,10,9,23,30,0,0.0
2019,10,10,0,30,0,0.0
2019,10,10,1,30,0,0.0
2019,10,10,2,30,0,0.0
2019,10,10,3,30,0,0.0
2019,10,10,4,30,0,0.0
2019,10,10,5,30,0,0.0
2019,10,10,6,30,0,0.0
2019,10,10,7,30,0,0.0
2019,10,10,8,30,0,0.0
2019,10,10,9,30,0,0.0
2019,10,10,10,30,0,0.0
2019,10,10,11,30,0,0.0
2019,10,10,12,30,243,0.243
2019,10,10,13,30,128,0.128
2019,10,10,14,30,18,0.018
2019,10,10,15,30,1,0.001
2019,10,10,16,30,0,0.0
2019,10,10,17,30,1,0.001
2019,10,10,18,30,0,0.0
2019,10,10,19,30,0,0.0
2019,10,10,20,30,0,0.0
2019,10,10,21,30,0,0.0
2019,10,10,22,30,0,0.0
2019,10,10,23,30,0,0.0
2019,10,11,0,30,0,0.0
2019,10,11,1,30,0,0.0
2019,10,11,2,30,0,0.0
2019,10,11,3,30,0,0.0
2019,10,11,4,30,0,0.0
2019,10,11,5,30,0,0.0
2019,10,11,6,30,82,0.082
2019,10,11,7,30,59,0.059
2019,10,11,8,30,48,0.048
2019,10,11,9,30,19,0.019
2019,10,11,10,30,0,0.0
2019,10,11,11,30,5,0.005
2019,10,11,12,30,34,0.034
2019,10,11,13,30,4,0.004
2019,10,11,14,30,2,0.002
2019,10,11,15,30,0,0.0
2019,10,11,16,30,0,0.0
2019,10,11,17,30,0,0.0
2019,10,11,18,30,0,0.0
2019,10,11,19,30,0,0.0
2019,10,11,20,30,0,0.0
2019,10,11,21,30,0,0.0
2019,10,11,22,30,0,0.0
2019,10,11,23,30,0,0.0
2019,10,12,0,30,0,0.0
2019,10,12,1,30,0,0.0
2019,10,12,2,30,0,0.0
2019,10,12,3,30,0,0.0
2019,10,12,4,30,0,0.0
2019,10,12,5,30,0,0.0
2019,10,12,6,30,252,0.252
2019,10,12,7,30,705,0.705
2019,10,12,8,30,840,0.84
2019,10,12,9,30,904,0.904
2019,10,12,10,30,936,0.936
2019,10,12,11,30,948,0.948
2019,10,12,12,30,939,0.939
2019,10,12,13,30,40,0.04
2019,10,12,14,30,389,0.389
2019,10,12,15,30,419,0.419
2019,10,12,16,30,548,0.548
2019,10,12,17,30,50,0.05
2019,10,12,18,30,0,0.0
2019,10,12,19,30,0,0.0
2019,10,12,20,30,0,0.0
2019,10,12,21,30,0,0.0
2019,10,12,22,30,0,0.0
2019,10,12,23,30,0,0.0
2019,10,13,0,30,0,0.0
2019,10,13,1,30,0,0.0
2019,10,13,2,30,0,0.0
2019,10,13,3,30,0,0.0
2019,10,13,4,30,0,0.0
2019,10,13,5,30,0,0.0
2019,10,13,6,30,207,0.207
2019,10,13,7,30,286,0.286
2019,10,13,8,30,703,0.703
2019,10,13,9,30,881,0.881
2019,10,13,10,30,632,0.632
2019,10,13,11,30,18,0.018
2019,10,13,12,30,166,0.166
2019,10,13,13,30,187,0.187
2019,10,13,14,30,108,0.108
2019,10,13,15,30,92,0.092
2019,10,13,16,30,87,0.087
2019,10,13,17,30,19,0.019
2019,10,13,18,30,0,0.0
2019,10,13,19,30,0,0.0
2019,10,13,20,30,0,0.0
2019,10,13,21,30,0,0.0
2019,10,13,22,30,0,0.0
2019,10,13,23,30,0,0.0
2019,10,14,0,30,0,0.0
2019,10,14,1,30,0,0.0
2019,10,14,2,30,0,0.0
2019,10,14,3,30,0,0.0
2019,10,14,4,30,0,0.0
2019,10,14,5,30,0,0.0
2019,10,14,6,30,217,0.217
2019,10,14,7,30,668,0.668
2019,10,14,8,30,822,0.822
2019,10,14,9,30,892,0.892
2019,10,14,10,30,930,0.93
2019,10,14,11,30,941,0.941
2019,10,14,12,30,905,0.905
2019,10,14,13,30,881,0.881
2019,10,14,14,30,834,0.834
2019,10,14,15,30,755,0.755
2019,10,14,16,30,545,0.545
2019,10,14,17,30,26,0.026
2019,10,14,18,30,0,0.0
2019,10,14,19,30,0,0.0
2019,10,14,20,30,0,0.0
2019,10,14,21,30,0,0.0
2019,10,14,22,30,0,0.0
2019,10,14,23,30,0,0.0
2019,10,15,0,30,0,0.0
2019,10,15,1,30,0,0.0
2019,10,15,2,30,0,0.0
2019,10,15,3,30,0,0.0
2019,10,15,4,30,0,0.0
2019,10,15,5,30,0,0.0
2019,10,15,6,30,86,0.086
2019,10,15,7,30,490,0.49
2019,10,15,8,30,670,0.67
2019,10,15,9,30,760,0.76
2019,10,15,10,30,821,0.821
2019,10,15,11,30,554,0.554
2019,10,15,12,30,120,0.12
2019,10,15,13,30,15,0.015
2019,10,15,14,30,98,0.098
2019,10,15,15,30,353,0.353
2019,10,15,16,30,127,0.127
2019,10,15,17,30,12,0.012
2019,10,15,18,30,0,0.0
2019,10,15,19,30,0,0.0
2019,10,15,20,30,0,0.0
2019,10,15,21,30,0,0.0
2019,10,15,22,30,0,0.0
2019,10,15,23,30,0,0.0
2019,10,16,0,30,0,0.0
2019,10,16,1,30,0,0.0
2019,10,16,2,30,0,0.0
2019,10,16,3,30,0,0.0
2019,10,16,4,30,0,0.0
2019,10,16,5,30,0,0.0
2019,10,16,6,30,0,0.0
2019,10,16,7,30,0,0.0
2019,10,16,8,30,0,0.0
2019,10,16,9,30,68,0.068
2019,10,16,10,30,6,0.006
2019,10,16,11,30,15,0.015
2019,10,16,12,30,13,0.013
2019,10,16,13,30,3,0.003
2019,10,16,14,30,96,0.096
2019,10,16,15,30,9,0.009
2019,10,16,16,30,13,0.013
2019,10,16,17,30,21,0.021
2019,10,16,18,30,0,0.0
2019,10,16,19,30,0,0.0
2019,10,16,20,30,0,0.0
2019,10,16,21,30,0,0.0
2019,10,16,22,30,0,0.0
2019,10,16,23,30,0,0.0
2019,10,17,0,30,0,0.0
2019,10,17,1,30,0,0.0
2019,10,17,2,30,0,0.0
2019,10,17,3,30,0,0.0
2019,10,17,4,30,0,0.0
2019,10,17,5,30,0,0.0
2019,10,17,6,30,145,0.145
2019,10,17,7,30,624,0.624
2019,10,17,8,30,798,0.798
2019,10,17,9,30,880,0.88
2019,10,17,10,30,922,0.922
2019,10,17,11,30,937,0.937
2019,10,17,12,30,934,0.934
2019,10,17,13,30,917,0.917
2019,10,17,14,30,866,0.866
2019,10,17,15,30,763,0.763
2019,10,17,16,30,540,0.54
2019,10,17,17,30,0,0.0
2019,10,17,18,30,0,0.0
2019,10,17,19,30,0,0.0
2019,10,17,20,30,0,0.0
2019,10,17,21,30,0,0.0
2019,10,17,22,30,0,0.0
2019,10,17,23,30,0,0.0
2019,10,18,0,30,0,0.0
2019,10,18,1,30,0,0.0
2019,10,18,2,30,0,0.0
2019,10,18,3,30,0,0.0
2019,10,18,4,30,0,0.0
2019,10,18,5,30,0,0.0
2019,10,18,6,30,67,0.067
2019,10,18,7,30,335,0.335
2019,10,18,8,30,505,0.505
2019,10,18,9,30,791,0.791
2019,10,18,10,30,670,0.67
2019,10,18,11,30,802,0.802
2019,10,18,12,30,911,0.911
2019,10,18,13,30,892,0.892
2019,10,18,14,30,863,0.863
2019,10,18,15,30,736,0.736
2019,10,18,16,30,541,0.541
2019,10,18,17,30,0,0.0
2019,10,18,18,30,0,0.0
2019,10,18,19,30,0,0.0
2019,10,18,20,30,0,0.0
2019,10,18,21,30,0,0.0
2019,10,18,22,30,0,0.0
2019,10,18,23,30,0,0.0
2019,10,19,0,30,0,0.0
2019,10,19,1,30,0,0.0
2019,10,19,2,30,0,0.0
2019,10,19,3,30,0,0.0
2019,10,19,4,30,0,0.0
2019,10,19,5,30,0,0.0
2019,10,19,6,30,0,0.0
2019,10,19,7,30,35,0.035
2019,10,19,8,30,8,0.008
2019,10,19,9,30,4,0.004
2019,10,19,10,30,14,0.014
2019,10,19,11,30,0,0.0
2019,10,19,12,30,0,0.0
2019,10,19,13,30,0,0.0
2019,10,19,14,30,0,0.0
2019,10,19,15,30,2,0.002
2019,10,19,16,30,85,0.085
2019,10,19,17,30,0,0.0
2019,10,19,18,30,0,0.0
2019,10,19,19,30,0,0.0
2019,10,19,20,30,0,0.0
2019,10,19,21,30,0,0.0
2019,10,19,22,30,0,0.0
2019,10,19,23,30,0,0.0
2019,10,20,0,30,0,0.0
2019,10,20,1,30,0,0.0
2019,10,20,2,30,0,0.0
2019,10,20,3,30,0,0.0
2019,10,20,4,30,0,0.0
2019,10,20,5,30,0,0.0
2019,10,20,6,30,104,0.104
2019,10,20,7,30,603,0.603
2019,10,20,8,30,171,0.171
2019,10,20,9,30,176,0.176
2019,10,20,10,30,677,0.677
2019,10,20,11,30,787,0.787
2019,10,20,12,30,793,0.793
2019,10,20,13,30,717,0.717
2019,10,20,14,30,575,0.575
2019,10,20,15,30,37,0.037
2019,10,20,16,30,13,0.013
2019,10,20,17,30,0,0.0
2019,10,20,18,30,0,0.0
2019,10,20,19,30,0,0.0
2019,10,20,20,30,0,0.0
2019,10,20,21,30,0,0.0
2019,10,20,22,30,0,0.0
2019,10,20,23,30,0,0.0
2019,10,21,0,30,0,0.0
2019,10,21,1,30,0,0.0
2019,10,21,2,30,0,0.0
2019,10,21,3,30,0,0.0
2019,10,21,4,30,0,0.0
2019,10,21,5,30,0,0.0
2019,10,21,6,30,3,0.003
2019,10,21,7,30,0,0.0
2019,10,21,8,30,0,0.0
2019,10,21,9,30,824,0.824
2019,10,21,10,30,922,0.922
2019,10,21,11,30,898,0.898
2019,10,21,12,30,64,0.064
2019,10,21,13,30,29,0.029
2019,10,21,14,30,1,0.001
2019,10,21,15,30,0,0.0
2019,10,21,16,30,0,0.0
2019,10,21,17,30,0,0.0
2019,10,21,18,30,0,0.0
2019,10,21,19,30,0,0.0
2019,10,21,20,30,0,0.0
2019,10,21,21,30,0,0.0
2019,10,21,22,30,0,0.0
2019,10,21,23,30,0,0.0
2019,10,22,0,30,0,0.0
2019,10,22,1,30,0,0.0
2019,10,22,2,30,0,0.0
2019,10,22,3,30,0,0.0
2019,10,22,4,30,0,0.0
2019,10,22,5,30,0,0.0
2019,10,22,6,30,20,0.02
2019,10,22,7,30,0,0.0
2019,10,22,8,30,0,0.0
2019,10,22,9,30,1,0.001
2019,10,22,10,30,6,0.006
2019,10,22,11,30,15,0.015
2019,10,22,12,30,248,0.248
2019,10,22,13,30,451,0.451
2019,10,22,14,30,648,0.648
2019,10,22,15,30,754,0.754
2019,10,22,16,30,505,0.505
2019,10,22,17,30,0,0.0
2019,10,22,18,30,0,0.0
2019,10,22,19,30,0,0.0
2019,10,22,20,30,0,0.0
2019,10,22,21,30,0,0.0
2019,10,22,22,30,0,0.0
2019,10,22,23,30,0,0.0
2019,10,23,0,30,0,0.0
2019,10,23,1,30,0,0.0
2019,10,23,2,30,0,0.0
2019,10,23,3,30,0,0.0
2019,10,23,4,30,0,0.0
2019,10,23,5,30,0,0.0
2019,10,23,6,30,0,0.0
2019,10,23,7,30,0,0.0
2019,10,23,8,30,0,0.0
2019,10,23,9,30,50,0.05
2019,10,23,10,30,680,0.68
2019,10,23,11,30,730,0.73
2019,10,23,12,30,251,0.251
2019,10,23,13,30,78,0.078
2019,10,23,14,30,0,0.0
2019,10,23,15,30,51,0.051
2019,10,23,16,30,0,0.0
2019,10,23,17,30,0,0.0
2019,10,23,18,30,0,0.0
2019,10,23,19,30,0,0.0
2019,10,23,20,30,0,0.0
2019,10,23,21,30,0,0.0
2019,10,23,22,30,0,0.0
2019,10,23,23,30,0,0.0
2019,10,24,0,30,0,0.0
2019,10,24,1,30,0,0.0
2019,10,24,2,30,0,0.0
2019,10,24,3,30,0,0.0
2019,10,24,4,30,0,0.0
2019,10,24,5,30,0,0.0
2019,10,24,6,30,22,0.022
2019,10,24,7,30,255,0.255
2019,10,24,8,30,470,0.47
2019,10,24,9,30,842,0.842
2019,10,24,10,30,820,0.82
2019,10,24,11,30,588,0.588
2019,10,24,12,30,222,0.222
2019,10,24,13,30,145,0.145
2019,10,24,14,30,291,0.291
2019,10,24,15,30,708,0.708
2019,10,24,16,30,309,0.309
2019,10,24,17,30,0,0.0
2019,10,24,18,30,0,0.0
2019,10,24,19,30,0,0.0
2019,10,24,20,30,0,0.0
2019,10,24,21,30,0,0.0
2019,10,24,22,30,0,0.0
2019,10,24,23,30,0,0.0
2019,10,25,0,30,0,0.0
2019,10,25,1,30,0,0.0
2019,10,25,2,30,0,0.0
2019,10,25,3,30,0,0.0
2019,10,25,4,30,0,0.0
2019,10,25,5,30,0,0.0
2019,10,25,6,30,26,0.026
2019,10,25,7,30,4,0.004
2019,10,25,8,30,474,0.474
2019,10,25,9,30,875,0.875
2019,10,25,10,30,937,0.937
2019,10,25,11,30,955,0.955
2019,10,25,12,30,953,0.953
2019,10,25,13,30,931,0.931
2019,10,25,14,30,880,0.88
2019,10,25,15,30,766,0.766
2019,10,25,16,30,510,0.51
2019,10,25,17,30,0,0.0
2019,10,25,18,30,0,0.0
2019,10,25,19,30,0,0.0
2019,10,25,20,30,0,0.0
2019,10,25,21,30,0,0.0
2019,10,25,22,30,0,0.0
2019,10,25,23,30,0,0.0
2019,10,26,0,30,0,0.0
2019,10,26,1,30,0,0.0
2019,10,26,2,30,0,0.0
2019,10,26,3,30,0,0.0
2019,10,26,4,30,0,0.0
2019,10,26,5,30,0,0.0
2019,10,26,6,30,39,0.039
2019,10,26,7,30,386,0.386
2019,10,26,8,30,412,0.412
2019,10,26,9,30,430,0.43
2019,10,26,10,30,142,0.142
2019,10,26,11,30,42,0.042
2019,10,26,12,30,2,0.002
2019,10,26,13,30,0,0.0
2019,10,26,14,30,3,0.003
2019,10,26,15,30,0,0.0
2019,10,26,16,30,0,0.0
2019,10,26,17,30,0,0.0
2019,10,26,18,30,0,0.0
2019,10,26,19,30,0,0.0
2019,10,26,20,30,0,0.0
2019,10,26,21,30,0,0.0
2019,10,26,22,30,0,0.0
2019,10,26,23,30,0,0.0
2019,10,27,0,30,0,0.0
2019,10,27,1,30,0,0.0
2019,10,27,2,30,0,0.0
2019,10,27,3,30,0,0.0
2019,10,27,4,30,0,0.0
2019,10,27,5,30,0,0.0
2019,10,27,6,30,34,0.034
2019,10,27,7,30,507,0.507
2019,10,27,8,30,716,0.716
2019,10,27,9,30,809,0.809
2019,10,27,10,30,857,0.857
2019,10,27,11,30,888,0.888
2019,10,27,12,30,896,0.896
2019,10,27,13,30,871,0.871
2019,10,27,14,30,808,0.808
2019,10,27,15,30,675,0.675
2019,10,27,16,30,372,0.372
2019,10,27,17,30,0,0.0
2019,10,27,18,30,0,0.0
2019,10,27,19,30,0,0.0
2019,10,27,20,30,0,0.0
2019,10,27,21,30,0,0.0
2019,10,27,22,30,0,0.0
2019,10,27,23,30,0,0.0
2019,10,28,0,30,0,0.0
2019,10,28,1,30,0,0.0
2019,10,28,2,30,0,0.0
2019,10,28,3,30,0,0.0
2019,10,28,4,30,0,0.0
2019,10,28,5,30,0,0.0
2019,10,28,6,30,0,0.0
2019,10,28,7,30,0,0.0
2019,10,28,8,30,0,0.0
2019,10,28,9,30,0,0.0
2019,10,28,10,30,0,0.0
2019,10,28,11,30,4,0.004
2019,10,28,12,30,11,0.011
2019,10,28,13,30,6,0.006
2019,10,28,14,30,0,0.0
2019,10,28,15,30,0,0.0
2019,10,28,16,30,0,0.0
2019,10,28,17,30,0,0.0
2019,10,28,18,30,0,0.0
2019,10,28,19,30,0,0.0
2019,10,28,20,30,0,0.0
2019,10,28,21,30,0,0.0
2019,10,28,22,30,0,0.0
2019,10,28,23,30,0,0.0
2019,10,29,0,30,0,0.0
2019,10,29,1,30,0,0.0
2019,10,29,2,30,0,0.0
2019,10,29,3,30,0,0.0
2019,10,29,4,30,0,0.0
2019,10,29,5,30,0,0.0
2019,10,29,6,30,30,0.03
2019,10,29,7,30,355,0.355
2019,10,29,8,30,473,0.473
2019,10,29,9,30,886,0.886
2019,10,29,10,30,931,0.931
2019,10,29,11,30,943,0.943
2019,10,29,12,30,930,0.93
2019,10,29,13,30,904,0.904
2019,10,29,14,30,849,0.849
2019,10,29,15,30,729,0.729
2019,10,29,16,30,439,0.439
2019,10,29,17,30,0,0.0
2019,10,29,18,30,0,0.0
2019,10,29,19,30,0,0.0
2019,10,29,20,30,0,0.0
2019,10,29,21,30,0,0.0
2019,10,29,22,30,0,0.0
2019,10,29,23,30,0,0.0
2019,10,30,0,30,0,0.0
2019,10,30,1,30,0,0.0
2019,10,30,2,30,0,0.0
2019,10,30,3,30,0,0.0
2019,10,30,4,30,0,0.0
2019,10,30,5,30,0,0.0
2019,10,30,6,30,16,0.016
2019,10,30,7,30,367,0.367
2019,10,30,8,30,350,0.35
2019,10,30,9,30,169,0.169
2019,10,30,10,30,191,0.191
2019,10,30,11,30,76,0.076
2019,10,30,12,30,341,0.341
2019,10,30,13,30,262,0.262
2019,10,30,14,30,359,0.359
2019,10,30,15,30,34,0.034
2019,10,30,16,30,0,0.0
2019,10,30,17,30,0,0.0
2019,10,30,18,30,0,0.0
2019,10,30,19,30,0,0.0
2019,10,30,20,30,0,0.0
2019,10,30,21,30,0,0.0
2019,10,30,22,30,0,0.0
2019,10,30,23,30,0,0.0
2019,10,31,0,30,0,0.0
2019,10,31,1,30,0,0.0
2019,10,31,2,30,0,0.0
2019,10,31,3,30,0,0.0
2019,10,31,4,30,0,0.0
2019,10,31,5,30,0,0.0
2019,10,31,6,30,9,0.009
2019,10,31,7,30,195,0.195
2019,10,31,8,30,349,0.349
2019,10,31,9,30,597,0.597
2019,10,31,10,30,652,0.652
2019,10,31,11,30,472,0.472
2019,10,31,12,30,409,0.409
2019,10,31,13,30,282,0.282
2019,10,31,14,30,797,0.797
2019,10,31,15,30,711,0.711
2019,10,31,16,30,408,0.408
2019,10,31,17,30,0,0.0
2019,10,31,18,30,0,0.0
2019,10,31,19,30,0,0.0
2019,10,31,20,30,0,0.0
2019,10,31,21,30,0,0.0
2019,10,31,22,30,0,0.0
2019,10,31,23,30,0,0.0
2019,11,1,0,30,0,0.0
2019,11,1,1,30,0,0.0
2019,11,1,2,30,0,0.0
2019,11,1,3,30,0,0.0
2019,11,1,4,30,0,0.0
2019,11,1,5,30,0,0.0
2019,11,1,6,30,0,0.0
2019,11,1,7,30,407,0.407
2019,11,1,8,30,631,0.631
2019,11,1,9,30,334,0.334
2019,11,1,10,30,493,0.493
2019,11,1,11,30,509,0.509
2019,11,1,12,30,424,0.424
2019,11,1,13,30,387,0.387
2019,11,1,14,30,349,0.349
2019,11,1,15,30,142,0.142
2019,11,1,16,30,20,0.02
2019,11,1,17,30,0,0.0
2019,11,1,18,30,0,0.0
2019,11,1,19,30,0,0.0
2019,11,1,20,30,0,0.0
2019,11,1,21,30,0,0.0
2019,11,1,22,30,0,0.0
2019,11,1,23,30,0,0.0
2019,11,2,0,30,0,0.0
2019,11,2,1,30,0,0.0
2019,11,2,2,30,0,0.0
2019,11,2,3,30,0,0.0
2019,11,2,4,30,0,0.0
2019,11,2,5,30,0,0.0
2019,11,2,6,30,0,0.0
2019,11,2,7,30,520,0.52
2019,11,2,8,30,771,0.771
2019,11,2,9,30,875,0.875
2019,11,2,10,30,913,0.913
2019,11,2,11,30,110,0.11
2019,11,2,12,30,187,0.187
2019,11,2,13,30,143,0.143
2019,11,2,14,30,426,0.426
2019,11,2,15,30,554,0.554
2019,11,2,16,30,386,0.386
2019,11,2,17,30,0,0.0
2019,11,2,18,30,0,0.0
2019,11,2,19,30,0,0.0
2019,11,2,20,30,0,0.0
2019,11,2,21,30,0,0.0
2019,11,2,22,30,0,0.0
2019,11,2,23,30,0,0.0
2019,11,3,0,30,0,0.0
2019,11,3,1,30,0,0.0
2019,11,3,2,30,0,0.0
2019,11,3,3,30,0,0.0
2019,11,3,4,30,0,0.0
2019,11,3,5,30,0,0.0
2019,11,3,6,30,0,0.0
2019,11,3,7,30,101,0.101
2019,11,3,8,30,743,0.743
2019,11,3,9,30,846,0.846
2019,11,3,10,30,827,0.827
2019,11,3,11,30,51,0.051
2019,11,3,12,30,10,0.01
2019,11,3,13,30,71,0.071
2019,11,3,14,30,0,0.0
2019,11,3,15,30,0,0.0
2019,11,3,16,30,0,0.0
2019,11,3,17,30,0,0.0
2019,11,3,18,30,0,0.0
2019,11,3,19,30,0,0.0
2019,11,3,20,30,0,0.0
2019,11,3,21,30,0,0.0
2019,11,3,22,30,0,0.0
2019,11,3,23,30,0,0.0
2019,11,4,0,30,0,0.0
2019,11,4,1,30,0,0.0
2019,11,4,2,30,0,0.0
2019,11,4,3,30,0,0.0
2019,11,4,4,30,0,0.0
2019,11,4,5,30,0,0.0
2019,11,4,6,30,0,0.0
2019,11,4,7,30,18,0.018
2019,11,4,8,30,77,0.077
2019,11,4,9,30,17,0.017
2019,11,4,10,30,6,0.006
2019,11,4,11,30,71,0.071
2019,11,4,12,30,144,0.144
2019,11,4,13,30,264,0.264
2019,11,4,14,30,191,0.191
2019,11,4,15,30,30,0.03
2019,11,4,16,30,1,0.001
2019,11,4,17,30,0,0.0
2019,11,4,18,30,0,0.0
2019,11,4,19,30,0,0.0
2019,11,4,20,30,0,0.0
2019,11,4,21,30,0,0.0
2019,11,4,22,30,0,0.0
2019,11,4,23,30,0,0.0
2019,11,5,0,30,0,0.0
2019,11,5,1,30,0,0.0
2019,11,5,2,30,0,0.0
2019,11,5,3,30,0,0.0
2019,11,5,4,30,0,0.0
2019,11,5,5,30,0,0.0
2019,11,5,6,30,0,0.0
2019,11,5,7,30,510,0.51
2019,11,5,8,30,766,0.766
2019,11,5,9,30,873,0.873
2019,11,5,10,30,925,0.925
2019,11,5,11,30,938,0.938
2019,11,5,12,30,918,0.918
2019,11,5,13,30,843,0.843
2019,11,5,14,30,581,0.581
2019,11,5,15,30,102,0.102
2019,11,5,16,30,56,0.056
2019,11,5,17,30,0,0.0
2019,11,5,18,30,0,0.0
2019,11,5,19,30,0,0.0
2019,11,5,20,30,0,0.0
2019,11,5,21,30,0,0.0
2019,11,5,22,30,0,0.0
2019,11,5,23,30,0,0.0
2019,11,6,0,30,0,0.0
2019,11,6,1,30,0,0.0
2019,11,6,2,30,0,0.0
2019,11,6,3,30,0,0.0
2019,11,6,4,30,0,0.0
2019,11,6,5,30,0,0.0
2019,11,6,6,30,0,0.0
2019,11,6,7,30,77,0.077
2019,11,6,8,30,49,0.049
2019,11,6,9,30,56,0.056
2019,11,6,10,30,844,0.844
2019,11,6,11,30,859,0.859
2019,11,6,12,30,841,0.841
2019,11,6,13,30,765,0.765
2019,11,6,14,30,691,0.691
2019,11,6,15,30,40,0.04
2019,11,6,16,30,10,0.01
2019,11,6,17,30,0,0.0
2019,11,6,18,30,0,0.0
2019,11,6,19,30,0,0.0
2019,11,6,20,30,0,0.0
2019,11,6,21,30,0,0.0
2019,11,6,22,30,0,0.0
2019,11,6,23,30,0,0.0
2019,11,7,0,30,0,0.0
2019,11,7,1,30,0,0.0
2019,11,7,2,30,0,0.0
2019,11,7,3,30,0,0.0
2019,11,7,4,30,0,0.0
2019,11,7,5,30,0,0.0
2019,11,7,6,30,0,0.0
2019,11,7,7,30,514,0.514
2019,11,7,8,30,836,0.836
2019,11,7,9,30,933,0.933
2019,11,7,10,30,979,0.979
2019,11,7,11,30,981,0.981
2019,11,7,12,30,974,0.974
2019,11,7,13,30,943,0.943
2019,11,7,14,30,870,0.87
2019,11,7,15,30,734,0.734
2019,11,7,16,30,387,0.387
2019,11,7,17,30,0,0.0
2019,11,7,18,30,0,0.0
2019,11,7,19,30,0,0.0
2019,11,7,20,30,0,0.0
2019,11,7,21,30,0,0.0
2019,11,7,22,30,0,0.0
2019,11,7,23,30,0,0.0
2019,11,8,0,30,0,0.0
2019,11,8,1,30,0,0.0
2019,11,8,2,30,0,0.0
2019,11,8,3,30,0,0.0
2019,11,8,4,30,0,0.0
2019,11,8,5,30,0,0.0
2019,11,8,6,30,0,0.0
2019,11,8,7,30,99,0.099
2019,11,8,8,30,174,0.174
2019,11,8,9,30,302,0.302
2019,11,8,10,30,576,0.576
2019,11,8,11,30,560,0.56
2019,11,8,12,30,878,0.878
2019,11,8,13,30,241,0.241
2019,11,8,14,30,788,0.788
2019,11,8,15,30,362,0.362
2019,11,8,16,30,200,0.2
2019,11,8,17,30,0,0.0
2019,11,8,18,30,0,0.0
2019,11,8,19,30,0,0.0
2019,11,8,20,30,0,0.0
2019,11,8,21,30,0,0.0
2019,11,8,22,30,0,0.0
2019,11,8,23,30,0,0.0
2019,11,9,0,30,0,0.0
2019,11,9,1,30,0,0.0
2019,11,9,2,30,0,0.0
2019,11,9,3,30,0,0.0
2019,11,9,4,30,0,0.0
2019,11,9,5,30,0,0.0
2019,11,9,6,30,0,0.0
2019,11,9,7,30,485,0.485
2019,11,9,8,30,610,0.61
2019,11,9,9,30,342,0.342
2019,11,9,10,30,501,0.501
2019,11,9,11,30,756,0.756
2019,11,9,12,30,545,0.545
2019,11,9,13,30,327,0.327
2019,11,9,14,30,259,0.259
2019,11,9,15,30,2,0.002
2019,11,9,16,30,10,0.01
2019,11,9,17,30,0,0.0
2019,11,9,18,30,0,0.0
2019,11,9,19,30,0,0.0
2019,11,9,20,30,0,0.0
2019,11,9,21,30,0,0.0
2019,11,9,22,30,0,0.0
2019,11,9,23,30,0,0.0
2019,11,10,0,30,0,0.0
2019,11,10,1,30,0,0.0
2019,11,10,2,30,0,0.0
2019,11,10,3,30,0,0.0
2019,11,10,4,30,0,0.0
2019,11,10,5,30,0,0.0
2019,11,10,6,30,0,0.0
2019,11,10,7,30,0,0.0
2019,11,10,8,30,0,0.0
2019,11,10,9,30,0,0.0
2019,11,10,10,30,4,0.004
2019,11,10,11,30,13,0.013
2019,11,10,12,30,5,0.005
2019,11,10,13,30,143,0.143
2019,11,10,14,30,5,0.005
2019,11,10,15,30,0,0.0
2019,11,10,16,30,12,0.012
2019,11,10,17,30,0,0.0
2019,11,10,18,30,0,0.0
2019,11,10,19,30,0,0.0
2019,11,10,20,30,0,0.0
2019,11,10,21,30,0,0.0
2019,11,10,22,30,0,0.0
2019,11,10,23,30,0,0.0
2019,11,11,0,30,0,0.0
2019,11,11,1,30,0,0.0
2019,11,11,2,30,0,0.0
2019,11,11,3,30,0,0.0
2019,11,11,4,30,0,0.0
2019,11,11,5,30,0,0.0
2019,11,11,6,30,0,0.0
2019,11,11,7,30,4,0.004
2019,11,11,8,30,69,0.069
2019,11,11,9,30,131,0.131
2019,11,11,10,30,154,0.154
2019,11,11,11,30,360,0.36
