Date,Hour,Total_KW,DNI(KWH),Energy_conversion
2023-06-07,12,22.38982971,0.8272763134045625,1.618448916025892
2023-06-07,13,25.67140023,0.8140853552652989,1.8857252259213304
2023-06-07,14,24.56232007,0.8467416349930671,1.7346715940044533
2023-06-07,15,22.87379874,0.7997771701722266,1.7102834295787857
2023-06-07,16,18.49916751,0.7200858982547611,1.5362669029298068
2023-06-07,17,12.82890621,0.6351738156915867,1.2078022629422378
2023-06-07,18,6.117772423,0.5161235816543586,0.7088239944365025
2023-06-07,19,1.187269743,0.4049446349948533,0.17532851161599314
2023-06-07,20,0.09487837485,0.3809392532288973,0.014893964228188773
2023-06-07,21,0.0,0.3760288651543259,0.0
2023-06-07,22,0.0,0.3594288958577518,0.0
2023-06-07,23,0.0,0.3662880334440395,0.0
2023-06-08,0,0.0,0.3834988809796223,0.0
2023-06-08,1,0.0,0.3672900674188883,0.0
2023-06-08,2,0.0,0.3710122162098621,0.0
2023-06-08,3,0.0,0.368659163479858,0.0
2023-06-08,4,0.0,0.3471649395865736,0.0
2023-06-08,5,0.03823935387,0.4099340641665852,0.005578216070481122
2023-06-08,6,1.077863589,0.4811575811177708,0.13396003854928099
2023-06-08,7,5.684768231,0.5807394615098951,0.5853696761366369
2023-06-08,8,11.92508916,0.70796061539885,1.0072826003548125
2023-06-08,9,17.21226715,0.8017368339711533,1.2838226595979303
2023-06-08,10,21.21058593,0.8491751302288764,1.493668405183735
2023-06-08,11,24.35112276,0.8647810622422009,1.6838818466169605
2023-06-08,12,25.58548053,0.8326683937568476,1.837470152761102
2023-06-08,13,25.79725444,0.8352867739080544,1.846871492558186
2023-06-08,14,21.02089863,0.8438085177000985,1.4897252136831796
2023-06-08,15,22.72398564,0.8074334919526409,1.6829706482796396
2023-06-08,16,18.68641489,0.7406869045793741,1.5086556243741407
2023-06-08,17,12.38463192,0.6152803412328866,1.2036739448703515
2023-06-08,18,5.911600595,0.4886285776452841,0.7234774784762733
2023-06-08,19,1.566517715,0.4153178544671523,0.22555554288014906
2023-06-08,20,0.103439472,0.4077885487046068,0.015168759456817223
2023-06-08,21,0.0,0.366922056334705,0.0
2023-06-08,22,0.0,0.3472906528689889,0.0
2023-06-08,23,0.0,0.3801451957791832,0.0
2023-06-09,0,0.0,0.3716302359568363,0.0
2023-06-09,1,0.0,0.3857614096178995,0.0
2023-06-09,2,0.0,0.3895034505640714,0.0
2023-06-09,3,0.0,0.3395103616234184,0.0
2023-06-09,4,0.0,0.349872078672658,0.0
2023-06-09,5,0.05826418063,0.3906825606830598,0.008918183684981316
2023-06-09,6,1.269225469,0.4714126606009758,0.161003876101842
2023-06-09,7,5.434305405,0.5837278704727321,0.5567143395476489
2023-06-09,8,10.63944416,0.7019988522854456,0.9063195180486663
2023-06-09,9,17.74902684,0.8021002851103196,1.3232584342781997
2023-06-09,10,21.91862372,0.8254738590721026,1.5878473619184832
2023-06-09,11,24.68075576,0.8577730564600867,1.72061953435903
2023-06-09,12,26.0577162,0.8225987963224933,1.8942926556549229
2023-06-09,13,25.21952382,0.8353649484665848,1.8053417641577787
2023-06-09,14,19.76014669,0.8464273754699188,1.396044489144117
2023-06-09,15,14.32520282,0.8177460279288881,1.047565366073781
2023-06-09,16,12.69013033,0.7317297951234178,1.0370844880590047
2023-06-09,17,12.48270663,0.6239407073585016,1.1963664850376086
2023-06-09,18,5.98604827,0.5063643802478643,0.7069291042358269
2023-06-09,19,1.932803391,0.4231421063064757,0.27314938731847066
2023-06-09,20,0.1067359998,0.3907279697510928,0.016335604760592887
2023-06-09,21,0.0,0.364427141264916,0.0
2023-06-09,22,0.0,0.3694350834722847,0.0
2023-06-09,23,0.0,0.3761373021769302,0.0
2023-06-10,0,0.0,0.3406639888402335,0.0
2023-06-10,1,0.0,0.3732676374434541,0.0
2023-06-10,2,0.0,0.3811105854566008,0.0
2023-06-10,3,0.0,0.3561382403310762,0.0
2023-06-10,4,0.0,0.3578797982730873,0.0
2023-06-10,5,0.01699982696,0.3739171578850276,0.002718741409850587
2023-06-10,6,1.07788351,0.4774538774454062,0.1350016879723291
2023-06-10,7,4.922470945,0.5887817227291272,0.4999512249714209
2023-06-10,8,11.20073023,0.6988696337521566,0.9584047603528058
2023-06-10,9,17.50601326,0.7924976222114897,1.3209551750207496
2023-06-10,10,22.1983176,0.8289901696957171,1.601288097277126
2023-06-10,11,22.62387786,0.8451620729752692,1.6007585980672432
2023-06-10,12,24.26083328,0.8322087881967998,1.7433003248419667
2023-06-10,13,17.34242768,0.8124376615753367,1.27649359504088
2023-06-10,14,12.82957654,0.8378320832281485,0.9157019321956043
2023-06-10,15,5.904172839,0.7813713898227678,0.4518563112229091
2023-06-10,16,4.607220745,0.7026875448143741,0.3920807865140281
2023-06-10,17,3.993146865,0.6097696771314993,0.39160502423068777
2023-06-10,18,3.020501866,0.4936833832973434,0.3658721850081199
2023-06-10,19,1.733045679,0.4118028444277221,0.2516630543255046
2023-06-10,20,0.01551030153,0.3648408797478503,0.0025422341126490745
2023-06-10,21,0.0,0.3586262652961721,0.0
2023-06-10,22,0.0,0.3798038608052314,0.0
2023-06-10,23,0.0,0.3701841374526111,0.0
2023-06-11,0,0.0,0.3687955638334018,0.0
2023-06-11,1,0.0,0.3902669833796264,0.0
2023-06-11,2,0.0,0.3449728804078099,0.0
2023-06-11,3,0.0,0.3571577188742107,0.0
2023-06-11,4,0.0,0.3613129836471584,0.0
2023-06-11,5,0.0,0.3874294218255935,0.0
2023-06-11,6,0.04101030275,0.4629301693967363,0.005297564899326909
2023-06-11,7,0.7755388721,0.5696534443432514,0.0814126025898351
2023-06-11,8,1.370567889,0.6969825491035808,0.11759190971181735
2023-06-11,9,2.63618965,0.7827035470468845,0.2014086618449295
2023-06-11,10,6.31703918,0.8069417214755162,0.468134011723302
2023-06-11,11,11.03170452,0.8370700661809837,0.7880968734171727
2023-06-11,12,6.867703201,0.8127588420484207,0.5052991999565026
2023-06-11,13,6.920704194,0.8319126871248683,0.4974750848246059
2023-06-11,14,8.921728219,0.8597030727440165,0.6205821871184429
2023-06-11,15,10.52702626,0.8095606000348614,0.7775980056353998
2023-06-11,16,7.881625817,0.7179068980847738,0.656517764157868
2023-06-11,17,4.446231085,0.6247210285129252,0.42560302021294627
2023-06-11,18,5.033308809,0.4794841120860733,0.6277376116228983
2023-06-11,19,1.867736899,0.4243650347171465,0.26319334329549016
2023-06-11,20,0.1729637217,0.3857738683854552,0.02681149377352378
2023-06-11,21,0.0,0.3563445914261278,0.0
2023-06-11,22,0.0,0.3635116980467051,0.0
2023-06-11,23,0.0,0.3728542911461666,0.0
2023-06-12,0,0.0,0.341882659277346,0.0
2023-06-12,1,0.0,0.364793958014185,0.0
2023-06-12,2,0.0,0.3735820084648308,0.0
2023-06-12,3,0.0,0.3738217582140594,0.0
2023-06-12,4,0.0,0.3797303490349775,0.0
2023-06-12,5,0.02241798581,0.41391545058427,0.0032387971415676507
2023-06-12,6,0.891302229,0.4458059865456544,0.11955779364809148
2023-06-12,7,5.144751675,0.5890643547130233,0.5222764806662963
2023-06-12,8,11.84041276,0.7006219616772811,1.01060604361101
2023-06-12,9,18.31292482,0.7843499445846908,1.3961967980096015
2023-06-12,10,23.58511135,0.8183990434548881,1.7233425587542053
2023-06-12,11,26.58195805,0.8606305540428437,1.847008964723497
2023-06-12,12,26.7551629,0.8350001590243054,1.9161073496858447
2023-06-12,13,22.59722575,0.866951719334185,1.558687338092051
2023-06-12,14,13.86082953,0.8539417653228679,0.9706435271717285
2023-06-12,15,5.351602573,0.7785012609640032,0.4110771424271231
2023-06-12,16,6.048339945,0.7240081914972192,0.4995644298926725
2023-06-12,17,11.58733963,0.6042442261021199,1.1467533637662763
2023-06-12,18,5.729908129,0.5071668434371615,0.6756092713703508
2023-06-12,19,1.465010011,0.4069446026102794,0.2152802033906237
2023-06-12,20,0.01412821156,0.369813917041923,0.002284560871323291
2023-06-12,21,0.0,0.3702186729363403,0.0
2023-06-12,22,0.0,0.3903696640098426,0.0
2023-06-12,23,0.0,0.3813063972533245,0.0
2023-06-13,0,0.0,0.3606748223113972,0.0
2023-06-13,1,0.0,0.3481251129999468,0.0
2023-06-13,2,0.0,0.3574797098433006,0.0
2023-06-13,3,0.0,0.3543772754237059,0.0
2023-06-13,4,0.0,0.3569349796511543,0.0
2023-06-13,5,0.01368274988,0.3996290892803201,0.0020474584171683557
2023-06-13,6,1.162136287,0.4663372924401834,0.1490238264549506
2023-06-13,7,5.211568325,0.5553645493571667,0.5611630632894008
2023-06-13,8,12.46198057,0.7085586852157708,1.0517439908822765
2023-06-13,9,17.50351682,0.7891845112049684,1.326311571121457
2023-06-13,10,23.16208126,0.8258837340103897,1.6770942256672994
2023-06-13,11,23.69475122,0.8476606900608661,1.671586693130058
2023-06-13,12,25.63201978,0.8290400419403836,1.8488689025581275
2023-06-13,13,20.80691389,0.824921496835914,1.5083212306117832
2023-06-13,14,21.18390012,0.833731580918159,1.5194221843371936
2023-06-13,15,20.77824879,0.8219049885260562,1.5117713860598723
2023-06-13,16,15.41339298,0.7413044912954059,1.24337008825653
2023-06-13,17,10.96657511,0.6110784254222114,1.0731807201967165
2023-06-13,18,5.515316814,0.5108630305894687,0.6456018771194202
2023-06-13,19,1.38437429,0.4259719042702551,0.1943441020262167
2023-06-13,20,0.02956775319,0.3688313663366664,0.004793903331875293
2023-06-13,21,0.0,0.3483550081862201,0.0
2023-06-13,22,0.0,0.3711230146696194,0.0
2023-06-13,23,0.0,0.3692805622092884,0.0
2023-06-14,0,0.0,0.3770150861889671,0.0
2023-06-14,1,0.0,0.3745252690937011,0.0
2023-06-14,2,0.0,0.3472596360035693,0.0
2023-06-14,3,0.0,0.3601304624428608,0.0
2023-06-14,4,0.0,0.3578589961043203,0.0
2023-06-14,5,0.001119425008,0.3719943928490366,0.0001799523019388791
2023-06-14,6,0.9058878443,0.4591222898303347,0.11798990452910812
2023-06-14,7,4.924481926,0.5647560941916876,0.5214328850104457
2023-06-14,8,10.85093721,0.6921444860351136,0.9374956954745739
2023-06-14,9,16.48665796,0.8065724307271992,1.2223288151408096
2023-06-14,10,21.42640493,0.8089775619783335,1.5838411693085919
2023-06-14,11,23.9142733,0.8271583903690363,1.7288897684284483
2023-06-14,12,24.7743551,0.8557629101470132,1.7312017956993642
2023-06-14,13,22.15107669,0.850144694839279,1.5581195867644262
2023-06-14,14,14.76713415,0.810460632983333,1.0895899558201627
2023-06-14,15,9.209792003,0.8120057138748904,0.6782495779091595
2023-06-14,16,6.196131406,0.7187053402052027,0.5155473313675355
2023-06-14,17,7.651747135,0.613010594937054,0.7464340189327296
2023-06-14,18,6.490993735,0.4670942194504606,0.831008550980516
2023-06-14,19,2.190260414,0.4215947388234073,0.31067003528090503
2023-06-14,20,0.1936390179,0.3590402380847902,0.032251397906444934
2023-06-14,21,0.0,0.3624777098594577,0.0
2023-06-14,22,0.0,0.3674593275373841,0.0
2023-06-14,23,0.0,0.353944337982227,0.0
2023-06-15,0,0.0,0.3595287409616948,0.0
2023-06-15,1,0.0,0.3736927411162282,0.0
2023-06-15,2,0.0,0.3546048401191297,0.0
2023-06-15,3,0.0,0.3577703035607761,0.0
2023-06-15,4,0.0,0.3483363883305298,0.0
2023-06-15,5,0.02072577998,0.3914644722732575,0.0031660467652025147
2023-06-15,6,1.335023718,0.4855305214646075,0.16442628366326828
2023-06-15,7,4.37462713,0.5786954106288504,0.4520534615658631
2023-06-15,8,8.752342618,0.7085344464939277,0.7386898583641847
2023-06-15,9,14.14012416,0.7837776230983239,1.0788452606801024
2023-06-15,10,17.85449413,0.8177974062331157,1.3055713658730157
2023-06-15,11,20.75360923,0.8373976773065455,1.4820425704084592
2023-06-15,12,21.85316821,0.8190353571609333,1.5955504973807004
2023-06-15,13,21.64514118,0.852655184779266,1.5180489682371492
2023-06-15,14,20.29304472,0.863024732488534,1.4061212317880163
2023-06-15,15,17.79791227,0.8107635666621115,1.3127246262761636
2023-06-15,16,14.03466763,0.7166123663521057,1.171161073551488
2023-06-15,17,9.068496033,0.6209831114142356,0.8732815276190578
2023-06-15,18,5.008113528,0.5249814175112122,0.5704650332857236
2023-06-15,19,1.516594274,0.4008028386570655,0.22627544027372612
2023-06-15,20,0.09771587553,0.3728308920799354,0.01567299636980316
2023-06-15,21,0.0,0.3770940636068581,0.0
2023-06-15,22,0.0,0.369581298102548,0.0
2023-06-15,23,0.0,0.3597314851214929,0.0
2023-06-16,0,0.0,0.3822514255661893,0.0
2023-06-16,1,0.0,0.3563577552735972,0.0
2023-06-16,2,0.0,0.3586268592878314,0.0
2023-06-16,3,0.0,0.3703397945214688,0.0
2023-06-16,4,0.0,0.3792161639082484,0.0
2023-06-16,5,0.01167708373,0.3854619763643692,0.0018115555081941708
2023-06-16,6,1.281850062,0.4478829734143755,0.17114785928357656
2023-06-16,7,4.544000217,0.5628067276845757,0.4828117808418221
2023-06-16,8,9.737637977,0.6879234499390424,0.8464714328093963
2023-06-16,9,16.42512799,0.7813348872179204,1.2571014908914058
2023-06-16,10,21.78181146,0.8084970258324611,1.6110698242438923
2023-06-16,11,24.57636369,0.8523009743664087,1.7243421159209253
2023-06-16,12,25.75046786,0.8519666386416131,1.8074293509906565
2023-06-16,13,26.30958042,0.8445271200475002,1.8629410691442356
2023-06-16,14,25.47145116,0.8716959319597867,1.7473804178818375
2023-06-16,15,22.68366147,0.7754797206787023,1.7492082115359309
2023-06-16,16,17.64195086,0.7473251331676766,1.4116785481983383
2023-06-16,17,11.90852135,0.6298594774225088,1.130610375115745
2023-06-16,18,5.970137794,0.4806252263448414,0.7428080278448144
2023-06-16,19,1.951593843,0.4092837012959373,0.2851437024396207
2023-06-16,20,0.1457437572,0.3857770032335811,0.022591882545224866
2023-06-16,21,0.0,0.3698247105337487,0.0
2023-06-16,22,0.0,0.3742597077354206,0.0
2023-06-16,23,0.0,0.3869902494260357,0.0
2023-06-17,0,0.0,0.3662855456872061,0.0
2023-06-17,1,0.0,0.3677680849070539,0.0
2023-06-17,2,0.0,0.342631831676856,0.0
2023-06-17,3,0.0,0.3254680841037702,0.0
2023-06-17,4,0.0,0.3686697446174173,0.0
2023-06-17,5,0.03684166828,0.3839722171729743,0.005737705874155659
2023-06-17,6,1.085360473,0.4397813756986324,0.1475828738977352
2023-06-17,7,4.873077326,0.5799193870006722,0.5024981538479671
2023-06-17,8,10.63688383,0.6972929906132476,0.9122164759217432
2023-06-17,9,16.67585914,0.7705872616468552,1.2940921055208106
2023-06-17,10,21.81676353,0.8161165961512561,1.5985893311721648
2023-06-17,11,23.55278665,0.8610289979566292,1.6357740546991675
2023-06-17,12,24.63135958,0.8412054130699321,1.7509958671080734
2023-06-17,13,24.86945965,0.834355331886419,1.7824366318691656
2023-06-17,14,23.69196566,0.8107706509923287,1.7474383816055976
2023-06-17,15,21.15889677,0.8110817070669635,1.560009375995782
2023-06-17,16,16.4050425,0.7262678265567472,1.350763602681146
2023-06-17,17,11.34068172,0.5900184786424175,1.1494030466413632
2023-06-17,18,5.958052347,0.4928264466291716,0.7229514024559882
2023-06-17,19,1.803766745,0.4212480365493937,0.2560597290350402
2023-06-17,20,0.06821250394,0.3641085876245986,0.011202936264849772
2023-06-17,21,0.0,0.3588859497744397,0.0
2023-06-17,22,0.0,0.3599134462235299,0.0
2023-06-17,23,0.0,0.380191409632595,0.0
2023-06-18,0,0.0,0.3636976214352083,0.0
2023-06-18,1,0.0,0.3855143869745481,0.0
2023-06-18,2,0.0,0.3686327910762247,0.0
2023-06-18,3,0.0,0.35521291455795,0.0
2023-06-18,4,0.0,0.3756841803647453,0.0
2023-06-18,5,0.009775000221,0.3744106968308149,0.00156123156518695
2023-06-18,6,0.9938042096,0.4713807356650697,0.1260746576540188
2023-06-18,7,3.999485598,0.5840577924649979,0.40949359193962775
2023-06-18,8,11.73840883,0.6885991399864986,1.0193927737207646
2023-06-18,9,17.72190085,0.761177537386769,1.3922689386856957
2023-06-18,10,22.79867619,0.8381048909680607,1.626709678479371
2023-06-18,11,24.28693878,0.8244338058980659,1.7616343977206335
2023-06-18,12,13.26576318,0.8536850968701732,0.9292516385572195
2023-06-18,13,5.71449611,0.8340319555274778,0.4097264926431326
2023-06-18,14,2.412791782,0.8245848466844349,0.17497793657123129
2023-06-18,15,5.189187731,0.8141271264701597,0.3811588012608938
2023-06-18,16,8.880758732,0.7488379902832795,0.7091873785773336
2023-06-18,17,7.54813161,0.619730616940478,0.7283419204614188
2023-06-18,18,4.120506461,0.5306971950690896,0.4643041897151918
2023-06-18,19,2.26799386,0.4117607999341378,0.32937882117631334
2023-06-18,20,0.2734875122,0.3731966083711472,0.04382264713335044
2023-06-18,21,0.0,0.3718995445287222,0.0
2023-06-18,22,0.0,0.3572664516554319,0.0
2023-06-18,23,0.0,0.3515923359635102,0.0
2023-06-19,0,0.0,0.3753069214990372,0.0
2023-06-19,1,0.0,0.3678260255211259,0.0
2023-06-19,2,0.0,0.3594376735215129,0.0
2023-06-19,3,0.0,0.3485826465198846,0.0
2023-06-19,4,0.0,0.3504196368757112,0.0
2023-06-19,5,0.01065833354,0.3973223746482344,0.0016041503848094735
2023-06-19,6,1.171931304,0.4792768506849005,0.1462225985523109
2023-06-19,7,4.708733456,0.5876572239492599,0.4791580882517947
2023-06-19,8,10.87432658,0.6969469860539098,0.9330424923989249
2023-06-19,9,16.72585913,0.7694814195062085,1.2998375912845783
2023-06-19,10,21.56859065,0.8325081841607566,1.5492876244811706
2023-06-19,11,24.29689904,0.8291405034446931,1.752352665621255
2023-06-19,12,25.58305969,0.8361310541223428,1.8296875205117034
2023-06-19,13,25.98067326,0.832053965172305,1.8672295079199932
2023-06-19,14,24.48739449,0.8248735597336393,1.77522739014098
2023-06-19,15,22.0640026,0.7948242285092145,1.6600149458757485
2023-06-19,16,18.15250691,0.7131030316235047,1.5222399776087758
2023-06-19,17,12.57884679,0.6095034521587248,1.2341372279646365
2023-06-19,18,6.317594172,0.4783943595953334,0.789704238904221
2023-06-19,19,1.84380056,0.4057579621542668,0.27173506708270445
2023-06-19,20,0.1609159041,0.3723936935832594,0.025840174809724028
2023-06-19,21,0.0,0.3533912812986156,0.0
2023-06-19,22,0.0,0.3734285301517779,0.0
2023-06-19,23,0.0,0.3519219382683055,0.0
2023-06-20,0,0.0,0.3686817813711303,0.0
2023-06-20,1,0.0,0.3844022857284659,0.0
2023-06-20,2,0.0,0.3570896047675817,0.0
2023-06-20,3,0.0,0.3526041596160463,0.0
2023-06-20,4,0.0,0.3719896097613867,0.0
2023-06-20,5,0.02607516984,0.3769068523886795,0.004137060842682205
2023-06-20,6,0.9736087056,0.4730549024697807,0.1230755247916645
2023-06-20,7,4.844021414,0.5499462910424548,0.5267257768358282
2023-06-20,8,11.03929007,0.676359798441524,0.976027725043063
2023-06-20,9,17.36071938,0.7673671291955813,1.3528925979707946
2023-06-20,10,22.39708615,0.8436392181908371,1.587572455772098
2023-06-20,11,24.94117926,0.829651481381514,1.7977118707191293
2023-06-20,12,26.12193491,0.8253686281142789,1.8925884301294016
2023-06-20,13,26.5289047,0.8260461256199337,1.9204978106527064
2023-06-20,14,25.61004574,0.8293800465065381,1.8465265936949575
2023-06-20,15,23.06563216,0.7941575681766769,1.7368306645872686
2023-06-20,16,19.23948331,0.7221175890606211,1.593251281419982
2023-06-20,17,13.18952688,0.6216993439273785,1.2686668839473647
2023-06-20,18,6.538037093,0.5039792768587922,0.7757709210777172
2023-06-20,19,1.684595089,0.3997189733526989,0.2520226433510687
2023-06-20,20,0.1355202145,0.3593726252260944,0.02255058868117191
2023-06-20,21,0.0,0.3378747796141961,0.0
2023-06-20,22,0.0,0.3823827528908626,0.0
2023-06-20,23,0.0,0.37088094222361,0.0
2023-06-21,0,0.0,0.3805037335860926,0.0
2023-06-21,1,0.0,0.3626290741105164,0.0
2023-06-21,2,0.0,0.3606390948273487,0.0
2023-06-21,3,0.0,0.3486352996070664,0.0
2023-06-21,4,0.0,0.3558140880142492,0.0
2023-06-21,5,0.02116401855,0.3827257239307257,0.003306810254310631
2023-06-21,6,0.882860608,0.4625413624203358,0.11414065481816449
2023-06-21,7,4.741760643,0.5816393740583203,0.48751123039766947
2023-06-21,8,11.20082974,0.6879501338535754,0.9736257056415122
2023-06-21,9,17.68531334,0.8006306673795259,1.3209285681322864
2023-06-21,10,22.79252605,0.8330419718362416,1.6361547286327447
2023-06-21,11,24.85655115,0.8415112803619732,1.7663620419394914
2023-06-21,12,24.83028442,0.8229560679429692,1.8042795958620605
2023-06-21,13,22.9494947,0.8374743759134835,1.6387035525902256
2023-06-21,14,15.55821111,0.847705694676367,1.0975223042068913
2023-06-21,15,21.3235343,0.8099184353067234,1.5744058688888032
2023-06-21,16,16.64920707,0.7277811709380191,1.3680171274679802
2023-06-21,17,11.64621307,0.6268197161837863,1.1110686106168834
2023-06-21,18,6.625612811,0.5005108651696978,0.7916101218130345
2023-06-21,19,1.940960517,0.4017468293459578,0.28891030883095353
2023-06-21,20,0.1497875072,0.3782745355799231,0.02367921396556
2023-06-21,21,0.0,0.3508217657498288,0.0
2023-06-21,22,0.0,0.349343244911577,0.0
2023-06-21,23,0.0,0.363733692165979,0.0
2023-06-22,0,0.0,0.341233310319291,0.0
2023-06-22,1,0.0,0.3517642265058602,0.0
2023-06-22,2,0.0,0.3591117652136698,0.0
2023-06-22,3,0.0,0.3652314327741433,0.0
2023-06-22,4,0.0,0.3606465030782842,0.0
2023-06-22,5,0.02404082436,0.4114238206121885,0.003494288171271156
2023-06-22,6,1.110313146,0.4521633907045337,0.14684152303299028
2023-06-22,7,4.611871665,0.5569731841766595,0.49515563148418645
2023-06-22,8,10.36767553,0.6915939663236019,0.8964560377529057
2023-06-22,9,16.44041434,0.7953634468653187,1.23607814035731
2023-06-22,10,21.41382275,0.8356426547838127,1.5324009014519724
2023-06-22,11,24.48509122,0.8657603454950457,1.6912306153460441
2023-06-22,12,25.97330598,0.8319192405749066,1.8670023233953517
2023-06-22,13,24.55061198,0.8385948529346908,1.7506886866934614
2023-06-22,14,20.76454522,0.8397235786513519,1.478716337498712
2023-06-22,15,19.85106833,0.8289169557451894,1.4320944322900888
2023-06-22,16,16.23922429,0.7516287376413935,1.2919946016670592
2023-06-22,17,11.89057086,0.6276313988308947,1.1329137260583981
2023-06-22,18,5.965043564,0.501106743365978,0.7118396388743955
2023-06-22,19,2.019092077,0.3968354450087348,0.30425972187592926
2023-06-22,20,0.1577843876,0.3869622424949286,0.024383398293966622
2023-06-22,21,0.0,0.3827220885787672,0.0
2023-06-22,22,0.0,0.3612776066631466,0.0
2023-06-22,23,0.0,0.3782937281536024,0.0
2023-06-23,0,0.0,0.3870924605754209,0.0
2023-06-23,1,0.0,0.3683746208485354,0.0
2023-06-23,2,0.0,0.3955876943012937,0.0
2023-06-23,3,0.0,0.3774737111730263,0.0
2023-06-23,4,0.0,0.3865036293156675,0.0
2023-06-23,5,0.01937129719,0.3825821549669332,0.003027839081719629
2023-06-23,6,1.104481173,0.4527218479795751,0.14589004524146562
2023-06-23,7,4.76763795,0.5990830545731337,0.4758992583184446
2023-06-23,8,10.79459462,0.6844359086745316,0.9431317085677862
2023-06-23,9,17.04012713,0.7946638362628001,1.2822956719651504
2023-06-23,10,21.63797276,0.8323828328654492,1.554505455024276
2023-06-23,11,24.20250844,0.8352903468411994,1.7326933682688752
2023-06-23,12,24.26112182,0.8276558405604892,1.7529110945612763
2023-06-23,13,24.01004786,0.8272582277251657,1.7356043337458293
2023-06-23,14,20.00939931,0.8448761773724488,1.416249540144487
2023-06-23,15,20.45388634,0.8203046414898771,1.491074917806468
2023-06-23,16,18.60419989,0.728255636376105,1.5276572936261499
2023-06-23,17,12.92412425,0.6115015720371736,1.2638698161546682
2023-06-23,18,6.308366098,0.4994425571492114,0.7553185295291118
2023-06-23,19,1.665216588,0.4300444230881127,0.23155608799808447
2023-06-23,20,0.1129555414,0.4058955859816482,0.01664148233716482
2023-06-23,21,0.0,0.3469123074182064,0.0
2023-06-23,22,0.0,0.3899060935121817,0.0
2023-06-23,23,0.0,0.3672250701756969,0.0
2023-06-24,0,0.0,0.3907861746950631,0.0
2023-06-24,1,0.0,0.3737194406118562,0.0
2023-06-24,2,0.0,0.3718650670600661,0.0
2023-06-24,3,0.0,0.3887187562803519,0.0
2023-06-24,4,0.0,0.3668565463316752,0.0
2023-06-24,5,0.04398356642,0.3885718061950594,0.006768897701446283
2023-06-24,6,1.496363414,0.4655308014595494,0.19221507948654
2023-06-24,7,4.438258531,0.57292926904511,0.46324461806768114
2023-06-24,8,10.7473783,0.7046183928053958,0.912110291342081
2023-06-24,9,15.99228256,0.7693843413087796,1.2429850542947125
2023-06-24,10,19.06269153,0.8148532445624169,1.3989545865052029
2023-06-24,11,21.35527108,0.8332143522589857,1.5326646539533373
2023-06-24,12,12.29588504,0.8336973576053491,0.8819625906091935
2023-06-24,13,7.582714046,0.837006133720795,0.5417449021480227
2023-06-24,14,18.5410275,0.8139068956916855,1.3622532899753157
2023-06-24,15,12.79620698,0.7701832116472657,0.9935414810172829
2023-06-24,16,3.71872337,0.707227441189931,0.3144369427612315
2023-06-24,17,2.707454659,0.6284117027477165,0.2576414433775416
2023-06-24,18,6.051650893,0.4958856372405449,0.7297786139525227
2023-06-24,19,0.5908002259,0.4034851389975382,0.08756124025650913
2023-06-24,20,0.0273981681,0.3568653777388679,0.004591091048263457
2023-06-24,21,0.0,0.3452259312124927,0.0
2023-06-24,22,0.0,0.3843506914494129,0.0
2023-06-24,23,0.0,0.3628932715774461,0.0
2023-06-25,0,0.0,0.3712156190784304,0.0
2023-06-25,1,0.0,0.3554943317945211,0.0
2023-06-25,2,0.0,0.366447444330425,0.0
2023-06-25,3,0.0,0.3576686703394535,0.0
2023-06-25,4,0.0,0.3958327117413447,0.0
2023-06-25,5,0.005035416883,0.3963001263968634,0.0007598187671591901
2023-06-25,6,0.4433166861,0.4814462605873282,0.0550636575521086
2023-06-25,7,4.644600207,0.5698086635277843,0.487436542397272
2023-06-25,8,8.509450445,0.6888818245949738,0.7386787104846698
2023-06-25,9,18.62150715,0.7969137134126643,1.3973407462413072
2023-06-25,10,13.71501733,0.8431279693993822,0.9727509408493011
2023-06-25,11,6.315079466,0.8469725854599072,0.4458700098817584
2023-06-25,12,7.419010723,0.8323383680741326,0.5330216870366349
2023-06-25,13,7.807835848,0.817936824663298,0.5708338366101983
2023-06-25,14,17.76615079,0.8274046527923248,1.2840270723662508
2023-06-25,15,10.08559427,0.8221973385904773,0.7335407108544417
2023-06-25,16,4.968683543,0.744077140390831,0.3993210186840356
2023-06-25,17,13.29076534,0.6089266018361783,1.3052203559948024
2023-06-25,18,6.277594067,0.5230219902182597,0.7177481397304378
2023-06-25,19,2.101341751,0.4046882625420065,0.31050948894090025
2023-06-25,20,0.1536729241,0.3799170529383739,0.024188412305682642
2023-06-25,21,0.0,0.3755326886759454,0.0
2023-06-25,22,0.0,0.385859560475544,0.0
2023-06-25,23,0.0,0.3562606634226861,0.0
2023-06-26,0,0.0,0.3593728186224098,0.0
2023-06-26,1,0.0,0.3835573850750372,0.0
2023-06-26,2,0.0,0.3569573473454659,0.0
2023-06-26,3,0.0,0.3720834961682449,0.0
2023-06-26,4,0.0,0.3630348055997948,0.0
2023-06-26,5,0.01323125083,0.4034581698089045,0.001961106521338495
2023-06-26,6,1.028410468,0.4756277007005474,0.12929988655723101
2023-06-26,7,4.546102286,0.5584470276133131,0.48680610345413694
2023-06-26,8,9.053752502,0.7209077718029852,0.7510134347736517
2023-06-26,9,5.955616942,0.8026495445110717,0.4437103799229135
2023-06-26,10,11.07195887,0.836212849907557,0.7917834543584819
2023-06-26,11,14.76413404,0.8363997784089798,1.0555841626052045
